date;category;comment;outcome_account;outcome;outcome_currency;income_account;income;income_currency
30/12/2017;Продукты;Рис;UniCredit;74.3;RUB;UniCredit;0;RUB
30/12/2017;Сладкое;Сок;UniCredit;69;RUB;UniCredit;0;RUB
30/12/2017;Продукты;Картошка;UniCredit;10.76;RUB;UniCredit;0;RUB
31/12/2017;Семейные расходы;Новогодний стол;Наличные;2100;RUB;Наличные;0;RUB
31/12/2017;;;Счет Клик;3177;RUB;Наличные;3177;RUB
01/01/2018;Сладкое;Круассан;UniCredit;203.5;RUB;UniCredit;0;RUB
01/01/2018;Сладкое;Чипсы;UniCredit;170.5;RUB;UniCredit;0;RUB
01/01/2018;Сладкое;Торт;UniCredit;761.28;RUB;UniCredit;0;RUB
01/01/2018;Продукты;Пирог;UniCredit;756.84;RUB;UniCredit;0;RUB
01/01/2018;Сладкое;Сок;UniCredit;77;RUB;UniCredit;0;RUB
01/01/2018;Самолет;Такси в аэропорт;Сбербанк;1241.1;RUB;Сбербанк;0;RUB
02/01/2018;Сладкое;Сок;UniCredit;74;RUB;UniCredit;0;RUB
02/01/2018;Продукты;Пирог;UniCredit;130.64;RUB;UniCredit;0;RUB
02/01/2018;Сладкое;Торт;UniCredit;641.08;RUB;UniCredit;0;RUB
02/01/2018;Гигиена;Зуб. щетка;UniCredit;99.9;RUB;UniCredit;0;RUB
04/01/2018;Сладкое;Чипсы;UniCredit;161.57;RUB;UniCredit;0;RUB
04/01/2018;Спорт;Бассейн;Наличные;200;RUB;Наличные;0;RUB
04/01/2018;Гигиена;Бритва;UniCredit;268.96;RUB;UniCredit;0;RUB
04/01/2018;Прочее;Пакет;UniCredit;4.9;RUB;UniCredit;0;RUB
04/01/2018;Сладкое;Шоколад;UniCredit;64.99;RUB;UniCredit;0;RUB
04/01/2018;Продукты;Пирог;UniCredit;168.98;RUB;UniCredit;0;RUB
04/01/2018;Сладкое;Торт;UniCredit;672.08;RUB;UniCredit;0;RUB
04/01/2018;Сладкое;Сок;UniCredit;89.99;RUB;UniCredit;0;RUB
04/01/2018;Сладкое;Торт;UniCredit;336;RUB;UniCredit;0;RUB
04/01/2018;Сладкое;Йогурт;UniCredit;41.59;RUB;UniCredit;0;RUB
04/01/2018;Еда;Обед;UniCredit;1037;RUB;UniCredit;0;RUB
04/01/2018;Отдых;Бильярд;Наличные;250;RUB;Наличные;0;RUB
04/01/2018;Отдых;Боулинг;Наличные;700;RUB;Наличные;0;RUB
07/01/2018;Сладкое;Чипсы;UniCredit;46.9;RUB;UniCredit;0;RUB
07/01/2018;Сладкое;Шоколад;UniCredit;71.9;RUB;UniCredit;0;RUB
07/01/2018;Фрукты;Помело;UniCredit;80.85;RUB;UniCredit;0;RUB
07/01/2018;Прочее;Пакет;UniCredit;3;RUB;UniCredit;0;RUB
07/01/2018;Продукты;Креветки;UniCredit;175.1;RUB;UniCredit;0;RUB
07/01/2018;Сладкое;Конфеты малютка;UniCredit;501.8;RUB;UniCredit;0;RUB
08/01/2018;Связь;Мегафон;Сбербанк;50;RUB;Сбербанк;0;RUB
10/01/2018;Сладкое;Семечки;Наличные;48;RUB;Наличные;0;RUB
10/01/2018;Семейные;Бабушкины;Наличные;0;RUB;Наличные;10000;RUB
10/01/2018;;;Сбербанк;100;RUB;Наличные;100;RUB
11/01/2018;Сладкое;Торт;UniCredit;316.8;RUB;UniCredit;0;RUB
11/01/2018;Продукты;Пирог;UniCredit;180;RUB;UniCredit;0;RUB
12/01/2018;Сладкое;Сок;UniCredit;82.9;RUB;UniCredit;0;RUB
12/01/2018;;;Наличные;16500;RUB;Сбербанк;16500;RUB
12/01/2018;Самолет;Такси в аэропорт;Сбербанк;185.9;RUB;Сбербанк;0;RUB
12/01/2018;Сладкое;Конфеты;UniCredit;259.94;RUB;UniCredit;0;RUB
12/01/2018;Продукты;Огурцы маринованные;UniCredit;119;RUB;UniCredit;0;RUB
12/01/2018;Продукты;Сосиски;UniCredit;169;RUB;UniCredit;0;RUB
12/01/2018;Сладкое;Йогурт;UniCredit;88.9;RUB;UniCredit;0;RUB
12/01/2018;Сладкое;Семечки;UniCredit;55.9;RUB;UniCredit;0;RUB
12/01/2018;Сладкое;Чипсы;UniCredit;149.8;RUB;UniCredit;0;RUB
